iter	Logloss
1511	0.3428170046
1512	0.342728836
1513	0.3426524943
1514	0.3425667947
1515	0.3424801252
1516	0.3423890389
1517	0.3423103637
1518	0.3422195319
1519	0.3421364866
1520	0.3420573521
1521	0.3419706836
1522	0.3418851452
1523	0.3417948185
1524	0.3417083258
1525	0.3416256311
1526	0.341543426
1527	0.3414628966
1528	0.3413799812
1529	0.3413111265
1530	0.3412388267
1531	0.3411567828
1532	0.341063505
1533	0.3409771375
1534	0.3408933784
1535	0.3408092901
1536	0.3407260009
1537	0.3406585293
1538	0.3405774421
1539	0.3404915414
1540	0.340402978
1541	0.3403219823
1542	0.3402490951
1543	0.3401624592
1544	0.3400836
1545	0.339995325
1546	0.3399127887
1547	0.3398241109
1548	0.3397463246
1549	0.3396817801
1550	0.3396043693
1551	0.3395340303
1552	0.3394469236
1553	0.3393616269
1554	0.3392870839
1555	0.3392052815
1556	0.3391192013
1557	0.3390164356
1558	0.3389279263
1559	0.3388423933
1560	0.3387737775
1561	0.3387015819
1562	0.3386212841
1563	0.3385403924
1564	0.3384412256
1565	0.3383575211
1566	0.3382974532
1567	0.338211035
1568	0.3381309569
1569	0.338051758
1570	0.3379714708
1571	0.3378941767
1572	0.3378148373
1573	0.3377235421
1574	0.337645042
1575	0.3375706296
1576	0.3374884498
1577	0.3373976876
1578	0.337318104
1579	0.3372416325
1580	0.3371686567
1581	0.3370845461
1582	0.3370103696
1583	0.3369386031
1584	0.3368474792
1585	0.336770654
1586	0.3366807466
1587	0.3366005615
1588	0.3365146604
1589	0.3364261992
1590	0.336345144
1591	0.3362527241
1592	0.3361791159
1593	0.3360998673
1594	0.3360170362
1595	0.3359296361
1596	0.335841714
1597	0.3357483381
1598	0.3356592869
1599	0.3355818073
1600	0.3355093142
1601	0.3354339239
1602	0.3353531353
1603	0.3352690629
1604	0.3351824122
1605	0.3351232637
1606	0.3350442224
1607	0.3349664494
1608	0.3348839984
1609	0.3348061605
1610	0.334729649
1611	0.3346382364
1612	0.3345655864
1613	0.3345009398
1614	0.3344266753
1615	0.3343407698
1616	0.3342656825
1617	0.3341888267
1618	0.3341038361
1619	0.3340231466
1620	0.3339519021
1621	0.3338785506
1622	0.3338034063
1623	0.3337319862
1624	0.333653689
1625	0.3335674936
1626	0.3334907064
1627	0.3334217268
1628	0.3333490057
1629	0.3332771775
1630	0.3331963805
1631	0.3331249574
1632	0.333064432
1633	0.3329901613
1634	0.3329155281
1635	0.3328328602
1636	0.332768753
1637	0.3326991649
1638	0.332625272
1639	0.3325493506
1640	0.3324736827
1641	0.3324036638
1642	0.3323235835
1643	0.332264708
1644	0.3321861552
1645	0.3321110326
1646	0.3320347013
1647	0.3319612832
1648	0.3318900245
1649	0.3318221699
1650	0.3317471953
1651	0.331665125
1652	0.3315948202
1653	0.331521149
1654	0.3314440655
1655	0.3313704755
1656	0.3313105514
1657	0.3312329641
1658	0.3311560577
1659	0.3310910878
1660	0.3310152891
1661	0.3309431279
1662	0.3308691597
1663	0.3308065331
1664	0.3307289416
1665	0.3306628256
1666	0.3305944994
1667	0.330523205
1668	0.3304631031
1669	0.3303953876
1670	0.3303214247
1671	0.3302476343
1672	0.3301682172
1673	0.3300974381
1674	0.3300256882
1675	0.3299565418
1676	0.3298855502
1677	0.3298115189
1678	0.3297378969
1679	0.3296688133
1680	0.3295942734
1681	0.3295284847
1682	0.3294638974
1683	0.3293958596
1684	0.3293126505
1685	0.3292476273
1686	0.3291699456
1687	0.3291049524
1688	0.3290364768
1689	0.3289563388
1690	0.328874553
1691	0.3287987745
1692	0.328727504
1693	0.3286615784
1694	0.3285983361
1695	0.3285276577
1696	0.328451551
1697	0.3283800501
1698	0.328316365
1699	0.3282409975
1700	0.3281713311
1701	0.3280906231
1702	0.3280218665
1703	0.3279545518
1704	0.3278836771
1705	0.327811334
1706	0.3277416334
1707	0.3276609648
1708	0.3275953706
1709	0.3275238751
1710	0.3274523866
1711	0.3273979688
1712	0.3273380638
1713	0.3272692456
1714	0.3272044106
1715	0.3271175082
1716	0.3270528721
1717	0.3269824352
1718	0.326912394
1719	0.3268332057
1720	0.3267720371
1721	0.3267023112
1722	0.3266352649
1723	0.3265605675
1724	0.3264924652
1725	0.3264188988
1726	0.3263494154
1727	0.3262797006
1728	0.3262109355
1729	0.3261534064
1730	0.3260850632
1731	0.3260131544
1732	0.3259538907
1733	0.325890561
1734	0.3258189144
1735	0.3257578148
1736	0.3256946521
1737	0.3256297706
1738	0.3255552271
1739	0.3254835473
1740	0.3254143596
1741	0.3253528808
1742	0.325267529
1743	0.3252120803
1744	0.3251383273
1745	0.3250697499
1746	0.3250091151
1747	0.3249406411
1748	0.3248758483
1749	0.3248009196
1750	0.3247323523
1751	0.3246611867
1752	0.3245994533
1753	0.3245325828
1754	0.3244718903
1755	0.3244029947
1756	0.3243339618
1757	0.3242609683
1758	0.3241884574
1759	0.3241254484
1760	0.3240439029
1761	0.3239779009
1762	0.3239104744
1763	0.3238542928
1764	0.3237985361
1765	0.3237414261
1766	0.3236790855
1767	0.3236122455
1768	0.3235394177
1769	0.3234739644
1770	0.3234010029
1771	0.3233348724
1772	0.3232721735
1773	0.3232167776
1774	0.3231545915
1775	0.3230758409
1776	0.3230082816
1777	0.3229437799
1778	0.3228784339
1779	0.3228045525
1780	0.3227383769
1781	0.3226721543
1782	0.3226106241
1783	0.3225445444
1784	0.322479691
1785	0.322411298
1786	0.3223371158
1787	0.322266878
1788	0.3221965454
1789	0.3221310923
1790	0.3220631144
1791	0.3219870329
1792	0.3219206896
1793	0.3218627171
1794	0.3218005737
1795	0.3217318558
1796	0.3216566571
1797	0.3215921023
1798	0.3215396388
1799	0.3214835064
1800	0.3214140623
1801	0.3213522825
1802	0.3212818368
1803	0.3212166479
1804	0.3211499967
1805	0.321087127
1806	0.3210285537
1807	0.3209660451
1808	0.3209080007
1809	0.3208524552
1810	0.3207972025
1811	0.3207355071
1812	0.3206745706
1813	0.3206103545
1814	0.3205608005
1815	0.320491415
1816	0.3204324211
1817	0.3203688987
1818	0.3203079247
1819	0.3202442984
1820	0.3201814312
1821	0.3201187763
1822	0.3200685948
1823	0.3200109844
1824	0.3199469743
1825	0.3198822248
1826	0.3198236433
1827	0.3197561745
1828	0.31970276
1829	0.3196421732
1830	0.3195824012
1831	0.3195271678
1832	0.3194591601
1833	0.3193923681
1834	0.3193314649
1835	0.3192766639
1836	0.3192103766
1837	0.3191580328
1838	0.3190963363
1839	0.3190355441
1840	0.3189749865
1841	0.3189062034
1842	0.3188306277
1843	0.3187743153
1844	0.3187177106
1845	0.31865662
1846	0.3185980957
1847	0.3185467232
1848	0.318489028
1849	0.3184236835
1850	0.3183545926
1851	0.3183029574
1852	0.318238326
1853	0.3181867787
1854	0.3181348805
1855	0.3180684869
1856	0.3180032706
1857	0.3179494709
1858	0.3178939829
1859	0.3178312204
1860	0.3177768064
1861	0.3177159869
1862	0.3176540544
1863	0.3175952247
1864	0.3175349261
1865	0.3174838971
1866	0.3174252571
1867	0.3173715887
1868	0.3173057369
1869	0.3172475625
1870	0.3171950064
1871	0.3171343176
1872	0.3170729355
1873	0.3170131356
1874	0.3169496108
1875	0.3168947307
1876	0.3168330803
1877	0.316774675
1878	0.3167155619
1879	0.3166620289
1880	0.3166167822
1881	0.3165596672
1882	0.3164969425
1883	0.3164401272
1884	0.3163787696
1885	0.3163095695
1886	0.3162352633
1887	0.3161887297
1888	0.3161336631
1889	0.3160763103
1890	0.3160133742
1891	0.3159539844
1892	0.3159021789
1893	0.3158490173
1894	0.3157965713
1895	0.3157502446
1896	0.3156939214
1897	0.3156389236
1898	0.3155779072
1899	0.3155189212
1900	0.315465426
1901	0.3154056776
1902	0.3153651614
1903	0.3153054149
1904	0.3152610892
1905	0.3152078655
1906	0.315152051
1907	0.3150902102
1908	0.315037479
1909	0.3149779631
1910	0.3149219887
1911	0.3148754953
1912	0.3148125129
1913	0.3147568584
1914	0.3146926264
1915	0.3146433878
1916	0.3145842918
1917	0.3145364783
1918	0.314473394
1919	0.3144123601
1920	0.3143644278
1921	0.3143077653
1922	0.3142501934
1923	0.3141918679
1924	0.3141347889
1925	0.3140714947
1926	0.3140236581
1927	0.3139752306
1928	0.3139234569
1929	0.3138677871
1930	0.3138104627
1931	0.3137469619
1932	0.3136843838
1933	0.3136343933
1934	0.3135791964
1935	0.3135279663
1936	0.3134738693
1937	0.313407429
1938	0.3133492798
1939	0.3132994157
1940	0.3132639133
1941	0.3132127366
1942	0.3131516529
1943	0.313093063
1944	0.3130367517
1945	0.3129856167
1946	0.3129302875
1947	0.3128764516
1948	0.3128163227
1949	0.3127581441
1950	0.3127070741
1951	0.3126556766
1952	0.3126070685
1953	0.3125581857
1954	0.3124915571
1955	0.3124303377
1956	0.3123634032
1957	0.3123103309
1958	0.3122527125
1959	0.3121996435
1960	0.3121497503
1961	0.3120935339
1962	0.3120443377
1963	0.3119955311
1964	0.3119438744
1965	0.3118860949
1966	0.3118326245
1967	0.3117824827
1968	0.3117290725
1969	0.3116742311
1970	0.3116130585
1971	0.3115589333
1972	0.3115029534
1973	0.3114456113
1974	0.3113899175
1975	0.3113340173
1976	0.3112787024
1977	0.311235583
1978	0.3111840259
1979	0.311135376
1980	0.3110822956
1981	0.3110267935
1982	0.3109763897
1983	0.3109200866
1984	0.3108845317
1985	0.310826881
1986	0.31077289
1987	0.3107177677
1988	0.3106663428
1989	0.3106178146
1990	0.3105782723
1991	0.3105272983
1992	0.3104703505
1993	0.3104188111
1994	0.3103625736
1995	0.3103023037
1996	0.3102507715
1997	0.3101997921
1998	0.3101473436
1999	0.3101004949
2000	0.3100593981
2001	0.3100022975
2002	0.30995239
2003	0.3099086858
2004	0.3098578145
2005	0.3098057904
2006	0.3097520355
2007	0.3096929427
2008	0.3096436951
2009	0.3095985588
2010	0.3095463077
2011	0.309494333
2012	0.3094530828
2013	0.309396689
2014	0.3093398021
2015	0.3092872366
2016	0.309236034
2017	0.3091823041
2018	0.3091361649
2019	0.3090785841
2020	0.3090233351
2021	0.3089657275
2022	0.3089202315
2023	0.3088822788
2024	0.3088316642
2025	0.3087882036
2026	0.3087354957
2027	0.3086863915
2028	0.3086302055
2029	0.3085808166
2030	0.3085430843
2031	0.3084853501
2032	0.3084314102
2033	0.3083775123
2034	0.3083410205
2035	0.3082840059
2036	0.3082407533
2037	0.3081827243
2038	0.3081289645
2039	0.3080756157
2040	0.3080323736
2041	0.307981443
2042	0.3079400787
2043	0.3078867931
2044	0.3078332304
2045	0.3077864725
2046	0.3077501124
2047	0.3076989708
2048	0.307652228
2049	0.3076056439
2050	0.3075502493
2051	0.3074934882
2052	0.3074320169
2053	0.3073791635
2054	0.3073371852
2055	0.3072904923
2056	0.3072379243
2057	0.3071907515
2058	0.3071323453
2059	0.3070810276
2060	0.3070243704
2061	0.3069744678
2062	0.3069278607
2063	0.3068748274
2064	0.3068353609
2065	0.3067961641
2066	0.3067459651
2067	0.3066927842
2068	0.3066436974
2069	0.3065908582
2070	0.3065471873
2071	0.3065008634
2072	0.3064665304
2073	0.3064093682
2074	0.3063614714
2075	0.306322809
2076	0.3062788507
2077	0.3062386363
2078	0.3061907444
2079	0.306143754
2080	0.3060847436
2081	0.3060318119
2082	0.3059981869
2083	0.3059462503
2084	0.3059032164
2085	0.3058541056
2086	0.305809761
2087	0.3057614399
2088	0.3057222997
2089	0.3056773442
2090	0.3056335166
2091	0.3055819741
2092	0.305533229
2093	0.3054823835
2094	0.3054169608
2095	0.3053675628
2096	0.3053221428
2097	0.3052858467
2098	0.30523898
2099	0.3051906792
2100	0.305144716
2101	0.3050954465
2102	0.3050437356
2103	0.3049980574
2104	0.304946289
2105	0.3048951981
2106	0.3048479576
2107	0.3047940239
2108	0.3047515498
2109	0.3047056183
2110	0.3046526251
2111	0.304611433
2112	0.3045591691
2113	0.3045158653
2114	0.3044689371
2115	0.3044125219
2116	0.3043629217
2117	0.3043191774
2118	0.304273333
2119	0.3042249269
2120	0.3041758615
2121	0.3041257959
2122	0.3040717646
2123	0.3040242494
2124	0.3039893764
2125	0.3039430157
2126	0.3038946825
2127	0.3038528333
2128	0.3038051955
2129	0.3037536654
2130	0.3037081925
2131	0.3036612407
2132	0.3036202227
2133	0.3035765676
2134	0.3035324633
2135	0.3034839071
2136	0.3034457285
2137	0.3033900914
2138	0.3033438276
2139	0.3032955449
2140	0.3032470398
2141	0.3031999058
2142	0.3031555082
2143	0.3031073332
2144	0.3030581609
2145	0.3030174787
2146	0.3029745272
2147	0.3029288779
2148	0.3028852061
2149	0.3028454588
2150	0.3028091213
2151	0.3027680548
2152	0.3027356613
2153	0.3026938391
2154	0.3026521854
2155	0.3026045726
2156	0.3025649103
2157	0.3025245587
2158	0.302472501
2159	0.3024212868
2160	0.3023730944
2161	0.3023237939
2162	0.3022756681
2163	0.302232676
2164	0.3021823136
2165	0.3021312365
2166	0.3020894264
2167	0.3020541507
2168	0.3020124372
2169	0.3019602152
2170	0.3019119464
2171	0.3018727182
2172	0.3018247529
2173	0.3017830092
2174	0.301737425
2175	0.3016978882
2176	0.3016538193
2177	0.3016094195
2178	0.3015622638
2179	0.3015147456
2180	0.3014826151
2181	0.3014422534
2182	0.3013960842
2183	0.3013493783
2184	0.3013058124
2185	0.3012591989
2186	0.3012102185
2187	0.3011607653
2188	0.3011162528
2189	0.3010708949
2190	0.3010263783
2191	0.3009878487
2192	0.3009443233
2193	0.3009091603
2194	0.3008601601
2195	0.300823244
2196	0.3007873787
2197	0.3007483138
2198	0.3007083773
2199	0.3006613084
2200	0.3006122751
2201	0.3005682821
2202	0.3005244042
2203	0.3004883871
2204	0.3004576514
2205	0.3004188205
2206	0.3003794313
2207	0.3003365027
2208	0.3003049883
2209	0.3002538059
2210	0.3002095362
2211	0.300167633
2212	0.3001266576
2213	0.3000828912
2214	0.3000405946
2215	0.3000075063
2216	0.2999690226
2217	0.2999250621
2218	0.2998835199
2219	0.2998279892
2220	0.2997917686
2221	0.2997439685
2222	0.2997013583
2223	0.2996637234
2224	0.2996239701
2225	0.2995846928
2226	0.299533953
2227	0.299488035
2228	0.2994471842
2229	0.2994015779
2230	0.299359364
2231	0.2993100971
2232	0.2992703463
2233	0.2992169825
2234	0.2991723404
2235	0.2991210282
2236	0.2990778967
2237	0.2990369736
2238	0.2989830235
2239	0.2989502112
2240	0.2989112695
2241	0.2988672212
2242	0.2988240491
2243	0.2987867458
2244	0.2987476013
2245	0.2986999965
2246	0.2986508535
2247	0.2986066851
2248	0.2985647302
2249	0.2985235223
2250	0.2984780371
2251	0.2984424775
2252	0.2983979219
2253	0.2983556954
2254	0.2983185368
2255	0.2982806306
2256	0.2982453227
2257	0.2982049559
2258	0.298167884
2259	0.2981261682
2260	0.2980809561
2261	0.2980491043
2262	0.2980140247
2263	0.2979688301
2264	0.2979228172
2265	0.2978844535
2266	0.2978472416
2267	0.2978045032
2268	0.2977721179
2269	0.2977347669
2270	0.2976995311
2271	0.2976618078
2272	0.2976253285
2273	0.2975917898
2274	0.297555975
2275	0.2975158796
2276	0.2974739392
2277	0.2974418135
2278	0.2973976505
2279	0.297353983
2280	0.2973138572
2281	0.2972756486
2282	0.2972374408
2283	0.2971891323
2284	0.2971469293
2285	0.2971027911
2286	0.2970687688
2287	0.2970325765
2288	0.2969895144
2289	0.2969564588
2290	0.2969187698
2291	0.2968790732
2292	0.2968413985
2293	0.2968042413
2294	0.2967631294
2295	0.2967235515
2296	0.2966889608
2297	0.2966407364
2298	0.2965984996
2299	0.2965593058
2300	0.2965219159
2301	0.2964880596
2302	0.2964493413
2303	0.2964036691
2304	0.2963656029
2305	0.296321697
2306	0.2962684911
2307	0.2962260256
2308	0.2961846303
2309	0.2961390284
2310	0.2960928029
2311	0.2960578046
2312	0.2960177383
2313	0.2959708246
2314	0.2959299288
2315	0.2958909755
2316	0.2958530828
2317	0.2958165639
2318	0.2957769535
2319	0.2957422728
2320	0.2957047442
2321	0.295672444
2322	0.2956353352
2323	0.2955923127
2324	0.2955546983
2325	0.2955124741
2326	0.2954736501
2327	0.2954321568
2328	0.2953946693
2329	0.2953554691
2330	0.2953222036
2331	0.2952840604
2332	0.2952443833
2333	0.2952035807
2334	0.2951675366
2335	0.295127355
2336	0.2950878515
2337	0.295055595
2338	0.2950152543
2339	0.294963299
2340	0.2949258069
2341	0.2948856279
2342	0.2948404573
2343	0.2948000929
2344	0.294762003
2345	0.2947271902
2346	0.2946930807
2347	0.2946451674
2348	0.2946059411
2349	0.2945688364
2350	0.2945221595
2351	0.2944826411
2352	0.2944392143
2353	0.2943990854
2354	0.2943588052
2355	0.2943178696
2356	0.2942828881
2357	0.2942456778
2358	0.294204587
2359	0.2941577281
2360	0.2941179522
2361	0.2940755775
2362	0.2940402457
2363	0.2940050352
2364	0.2939652161
2365	0.293928677
2366	0.2938917566
2367	0.2938577451
2368	0.2938233599
2369	0.2937818782
2370	0.2937448284
2371	0.2937046179
2372	0.2936745361
2373	0.2936364539
2374	0.2936084288
2375	0.2935767312
2376	0.2935457173
2377	0.2935075667
2378	0.2934738935
2379	0.29343476
2380	0.2933984724
2381	0.2933686896
2382	0.2933354089
2383	0.2933058374
2384	0.2932733395
2385	0.2932268601
2386	0.2931943002
2387	0.2931565621
2388	0.2931179377
2389	0.2930821006
2390	0.2930430636
2391	0.2930105939
2392	0.2929847464
2393	0.2929466846
2394	0.2929185552
2395	0.2928885796
2396	0.2928582479
2397	0.292817661
2398	0.2927779243
2399	0.2927444329
2400	0.2927056701
2401	0.2926702655
2402	0.2926367551
2403	0.2926017006
2404	0.2925687932
2405	0.2925306338
2406	0.2924919958
2407	0.2924485936
2408	0.2924178761
2409	0.2923851889
2410	0.2923449502
2411	0.2923118633
2412	0.292279558
2413	0.2922495908
2414	0.2922164846
2415	0.2921707904
2416	0.2921316847
2417	0.292097511
2418	0.2920608613
2419	0.2920278607
2420	0.2919891661
2421	0.291954286
2422	0.2919229288
2423	0.2918921551
2424	0.2918512811
2425	0.2918173314
2426	0.2917798879
2427	0.2917476002
2428	0.2917070913
2429	0.2916731726
2430	0.2916495784
2431	0.2916165813
2432	0.2915702813
2433	0.2915339123
2434	0.291500886
2435	0.2914646185
2436	0.2914356912
2437	0.2914049637
2438	0.2913694125
2439	0.2913342598
2440	0.2912979612
2441	0.2912644407
2442	0.2912319519
2443	0.2911871652
2444	0.2911537092
2445	0.2911204431
2446	0.2910873438
2447	0.2910573236
2448	0.2910287122
2449	0.29100294
2450	0.2909629739
2451	0.2909249765
2452	0.2909015892
2453	0.2908645005
2454	0.2908308682
2455	0.2908005545
2456	0.2907700959
2457	0.2907460187
2458	0.2907120109
2459	0.2906741494
2460	0.2906322744
2461	0.2905969303
2462	0.2905582121
2463	0.2905240552
2464	0.2904937832
2465	0.2904574683
2466	0.2904191176
2467	0.2903985409
2468	0.290365244
2469	0.290329346
2470	0.2902992426
2471	0.2902642834
2472	0.2902493215
2473	0.2902069749
2474	0.2901665689
2475	0.2901411196
2476	0.2901099604
2477	0.2900791242
2478	0.2900516929
2479	0.2900153414
2480	0.289971754
2481	0.2899511775
2482	0.2899244836
2483	0.2898969444
2484	0.2898592884
2485	0.2898258958
2486	0.2897944014
2487	0.2897682609
2488	0.2897371738
2489	0.2897076892
2490	0.2896805871
2491	0.2896519235
2492	0.2896222018
2493	0.289599482
2494	0.2895604893
2495	0.2895196611
2496	0.2894875814
2497	0.2894578343
2498	0.2894194772
2499	0.2893855907
2500	0.2893481059
2501	0.2893123174
2502	0.2892798761
2503	0.2892485509
2504	0.289215936
2505	0.2891767533
2506	0.2891435896
2507	0.289112612
2508	0.2890825994
2509	0.2890464344
2510	0.2890097848
2511	0.2889762645
2512	0.2889507686
2513	0.2889253304
2514	0.2888869186
2515	0.2888556518
2516	0.2888248617
2517	0.2887892659
2518	0.2887605972
2519	0.2887403063
2520	0.2887156022
2521	0.288675321
2522	0.2886437371
2523	0.2886144151
2524	0.2885800434
2525	0.288550506
2526	0.2885144935
2527	0.2884983125
2528	0.2884675728
2529	0.2884344403
2530	0.2884017121
2531	0.288379151
2532	0.2883489441
2533	0.288319883
2534	0.2882886582
2535	0.2882591503
2536	0.2882300117
2537	0.288196085
2538	0.2881614009
2539	0.288132843
2540	0.2880942265
2541	0.2880602881
2542	0.2880246677
2543	0.2879947441
2544	0.2879647031
2545	0.2879300306
2546	0.2879022034
2547	0.2878750657
2548	0.2878458213
2549	0.2878198341
2550	0.2877906535
2551	0.287763849
2552	0.2877352232
2553	0.2877011101
2554	0.2876707137
2555	0.2876405626
2556	0.287603123
2557	0.2875659364
2558	0.2875399491
2559	0.287508294
2560	0.2874752339
2561	0.2874407047
2562	0.2874118839
2563	0.2873844573
2564	0.2873504578
2565	0.2873215575
2566	0.2872791657
2567	0.2872465686
2568	0.2872188981
2569	0.2871849651
2570	0.2871607223
2571	0.2871213406
2572	0.2870905866
2573	0.2870656905
2574	0.2870312935
2575	0.2869943926
2576	0.2869654207
2577	0.2869353919
2578	0.2869026322
2579	0.2868668119
2580	0.2868377049
2581	0.286809286
2582	0.2867757309
2583	0.2867466649
2584	0.2867156199
2585	0.286689396
2586	0.2866573242
2587	0.2866291272
2588	0.2866024014
2589	0.286571744
2590	0.2865435104
2591	0.2865156805
2592	0.2864889823
2593	0.2864567464
2594	0.2864318163
2595	0.2864020066
2596	0.2863691462
2597	0.2863404263
2598	0.2863076763
2599	0.2862767155
2600	0.2862443271
2601	0.2862122951
2602	0.2861886774
2603	0.2861538866
2604	0.2861271462
2605	0.2860999881
2606	0.2860640229
2607	0.2860315598
2608	0.2860055516
2609	0.2859799045
2610	0.2859567496
2611	0.2859292618
2612	0.2858922041
2613	0.2858581182
2614	0.2858313735
2615	0.2858079093
2616	0.2857781004
2617	0.285750959
2618	0.2857228156
2619	0.2856835145
2620	0.285653313
2621	0.2856277791
2622	0.2856009157
2623	0.2855725664
2624	0.2855403663
2625	0.2855119643
2626	0.2854744137
2627	0.285448366
2628	0.2854198568
2629	0.2853916385
2630	0.285362304
2631	0.2853341876
2632	0.2853077621
2633	0.2852733597
2634	0.2852415178
2635	0.2852132246
2636	0.2851800772
2637	0.2851537794
2638	0.2851179295
2639	0.2850881041
2640	0.2850622883
2641	0.2850302119
2642	0.2849993072
2643	0.2849736768
2644	0.2849455993
2645	0.2849077837
2646	0.2848840293
2647	0.2848525281
2648	0.2848228128
2649	0.2847905814
2650	0.2847657081
2651	0.2847389481
2652	0.2847087227
2653	0.2846818902
2654	0.2846521625
2655	0.2846183738
2656	0.2845925002
2657	0.2845758772
2658	0.2845414592
2659	0.284513114
2660	0.2844899086
2661	0.2844543289
2662	0.2844273259
2663	0.2843935712
2664	0.284369715
2665	0.284339633
2666	0.2843083876
2667	0.2842746857
2668	0.2842446995
2669	0.2842147252
2670	0.2841878467
2671	0.2841572257
2672	0.2841368731
2673	0.284108514
2674	0.2840738816
2675	0.284042793
2676	0.2840146416
2677	0.2839799833
2678	0.2839527954
2679	0.2839235429
2680	0.2838926409
2681	0.2838635978
2682	0.2838392255
2683	0.2838066015
2684	0.2837731495
2685	0.2837493965
2686	0.2837153808
2687	0.28368376
2688	0.2836593858
2689	0.2836320241
2690	0.2836033027
2691	0.2835738677
2692	0.2835485785
2693	0.2835172975
2694	0.283481528
2695	0.2834562783
2696	0.2834294277
2697	0.2834040603
2698	0.2833853483
2699	0.2833537988
2700	0.2833246826
2701	0.2832949893
2702	0.2832626038
2703	0.2832350409
2704	0.2832065659
2705	0.2831775534
2706	0.2831531506
2707	0.2831241625
2708	0.2830930923
2709	0.2830649143
2710	0.2830403251
2711	0.283016392
2712	0.2829833635
2713	0.2829533132
2714	0.282925605
2715	0.2828955541
2716	0.2828687486
2717	0.2828437535
2718	0.2828219064
2719	0.2827890171
2720	0.2827609794
2721	0.2827435611
2722	0.2827122465
2723	0.282685338
2724	0.2826588364
2725	0.282627846
2726	0.2826014245
2727	0.2825806666
2728	0.2825564887
2729	0.282528449
2730	0.2824987978
2731	0.2824771184
2732	0.2824504454
2733	0.2824222325
2734	0.2823971581
2735	0.2823743372
2736	0.2823442988
2737	0.2823108642
2738	0.2822917412
2739	0.2822605301
2740	0.2822323763
2741	0.2822080438
2742	0.2821843787
2743	0.2821613676
2744	0.2821357532
2745	0.2821041132
2746	0.2820833261
2747	0.2820614479
2748	0.2820347819
2749	0.2820005833
2750	0.2819680931
2751	0.2819449818
2752	0.2819141637
2753	0.2818926314
2754	0.281853796
2755	0.2818259024
2756	0.2817986988
2757	0.2817761902
2758	0.2817503552
2759	0.2817154358
2760	0.2816911741
2761	0.2816668335
2762	0.281637188
2763	0.2816044528
2764	0.2815852384
2765	0.2815627144
2766	0.2815348545
2767	0.2815100429
2768	0.2814717085
2769	0.2814488321
2770	0.2814257816
2771	0.2813993249
2772	0.2813694176
2773	0.2813347367
2774	0.2813061028
2775	0.2812784124
2776	0.2812529774
2777	0.2812243294
2778	0.2811981987
2779	0.2811643533
2780	0.2811374075
2781	0.2811141048
2782	0.2810870839
2783	0.2810641158
2784	0.2810374588
2785	0.2810109731
2786	0.2809846138
2787	0.2809487795
2788	0.2809207761
2789	0.2808962853
2790	0.2808721165
2791	0.2808447293
2792	0.2808169486
2793	0.2807836947
2794	0.2807604163
2795	0.2807358673
2796	0.2807048258
2797	0.2806846247
2798	0.2806573063
2799	0.2806394668
2800	0.2806174264
2801	0.2805918577
2802	0.2805731611
2803	0.2805433793
2804	0.2805207912
2805	0.280498266
2806	0.2804771321
2807	0.2804506473
2808	0.2804199737
2809	0.2803874272
2810	0.2803544542
2811	0.2803297601
2812	0.2803049319
2813	0.2802803443
2814	0.2802538533
2815	0.2802343578
2816	0.2802059029
2817	0.2801736056
2818	0.2801455056
2819	0.2801185176
2820	0.2800973685
2821	0.2800769596
2822	0.2800493348
2823	0.280021754
2824	0.2799951754
2825	0.2799726231
2826	0.27996362
2827	0.279946843
2828	0.2799252854
2829	0.2799060953
2830	0.2798760315
2831	0.2798551977
2832	0.2798300128
2833	0.279801382
2834	0.2797727596
2835	0.2797469108
2836	0.2797232591
2837	0.2797028385
2838	0.279680175
2839	0.2796617991
2840	0.2796366034
2841	0.2796142563
2842	0.2795912001
2843	0.2795626158
2844	0.2795406881
2845	0.2795215009
2846	0.279501047
2847	0.2794822502
2848	0.2794622927
2849	0.2794421165
2850	0.2794165181
2851	0.2793893531
2852	0.2793642605
2853	0.2793425427
2854	0.2793198432
2855	0.2792979569
2856	0.2792738609
2857	0.2792444524
2858	0.279218997
2859	0.2791967959
2860	0.2791660973
2861	0.279137142
2862	0.2791147212
2863	0.2790928088
2864	0.27906349
2865	0.2790405681
2866	0.2790173114
2867	0.2789854833
2868	0.2789572838
2869	0.2789385869
2870	0.2789144336
2871	0.2788909061
2872	0.2788696151
2873	0.2788433839
2874	0.2788242538
2875	0.2788053415
2876	0.2787846024
2877	0.2787554656
2878	0.2787330948
2879	0.2787099629
2880	0.2786856669
2881	0.2786627537
2882	0.2786441841
2883	0.2786173049
2884	0.2785948326
2885	0.2785697692
2886	0.2785452222
2887	0.2785166644
2888	0.278490738
2889	0.2784645096
2890	0.2784406269
2891	0.278416446
2892	0.2783952556
2893	0.2783749825
2894	0.2783535193
2895	0.27833624
2896	0.2783095463
2897	0.278285085
2898	0.2782613863
2899	0.278235815
2900	0.2782106665
2901	0.2781878431
2902	0.2781668942
2903	0.2781409455
2904	0.2781208413
2905	0.2780929803
2906	0.2780674647
2907	0.2780396993
2908	0.2780153535
2909	0.2779952439
2910	0.2779733482
2911	0.2779522592
2912	0.2779293568
2913	0.2779012949
2914	0.2778746864
2915	0.2778477187
2916	0.2778186972
2917	0.2777996232
2918	0.2777790205
2919	0.277760534
2920	0.2777418494
2921	0.277719636
2922	0.277696957
2923	0.2776744586
